Timestamp,Air_Temp,Relative_Humidity,Solar_Radiation,RTD,Array_Voltage,Array_Current,Power_Generated
50:00.0,24.32388,73.85728,816.3268,55.17288653,62.581664,5.379547,336.661
55:00.0,24.12097,73.846248,825.28488,54.91673474,63.009492,5.379102,338.93444
00:00.0,25.970374,73.135016,872.74952,55.96414096,63.8674,5.377335,343.43636
05:00.0,24.250064,73.097656,860.2656,54.14673837,62.163544,5.377744,334.29962
10:00.0,37.274892,73.288808,920.15376,58.126636,67.847536,5.37724,364.83248
15:00.0,37.451616,73.71596,939.15136,61.13468521,77.101952,5.373339,414.29492
20:00.0,38.91686,72.10252,984.03904,62.33533636,77.97948,5.372826,418.97012
25:00.0,39.035352,74.176936,985.57896,63.74818629,77.39876,5.373909,415.93388
30:00.0,38.579772,72.250592,1006.3308,65.03114422,78.68292,5.37175,422.66496
35:00.0,38.787112,72.275744,992.8148,66.6892901,77.930816,5.372382,418.67412
40:00.0,39.113616,72.54628,1031.0844,66.32929385,78.311208,5.370697,420.58576
45:00.0,38.8699,72.419816,1065.1838,65.13666691,79.434656,5.370517,426.60512
50:00.0,39.432212,73.7066,1102.5942,61.97785701,80.467496,5.370395,432.14228
55:00.0,39.689852,72.77832,883.47976,64.69486382,77.76816,5.371479,417.73
00:00.0,40.379244,72.861912,1089.0642,66.17842231,79.03928,5.371659,424.572
05:00.0,40.67504,72.1354,921.92816,67.77792783,77.712464,5.372379,417.5008
10:00.0,39.804072,70.298488,1168.4172,68.21675423,80.942536,5.369065,434.58568
15:00.0,39.95132,71.19824,1168.9888,68.71172005,80.157376,5.370328,430.4714
20:00.0,40.101492,70.466312,1184.2216,70.59163539,79.690856,5.370865,428.0088
25:00.0,40.231324,71.67476,1165.4152,71.89969739,79.2442,5.37096,425.61744
30:00.0,40.4736,69.892824,1197.8632,73.14008136,79.402192,5.371225,426.48704
35:00.0,40.81796,69.316896,1238.278,80.98069805,78.671936,5.371225,422.56468
40:00.0,40.605736,70.303216,1242.6118,78.61827813,80.532064,5.369085,432.38348
45:00.0,21.327148,70.298312,354.0112,51.99873265,53.52394,5.377535,287.82684
50:00.0,21.128494,69.713688,365.58536,54.6307016,54.031816,5.375643,290.45572
55:00.0,39.120868,69.13372,1270.656,71.19502764,80.88896,5.370049,434.37764
00:00.0,21.65021,69.276896,296.48846,51.84116267,53.21398,5.378762,286.22534
05:00.0,39.388596,68.53352,1214.5278,69.92616503,82.226336,5.370253,441.57624
10:00.0,39.269436,69.56764,1283.125,73.2665362,81.805792,5.370793,439.36192
15:00.0,39.695632,69.562904,1248.9388,83.98011384,80.42176,5.371064,431.95044
20:00.0,39.697108,67.94132,1265.9134,84.86145111,80.398352,5.370884,431.8102
25:00.0,39.471204,66.913736,1285.5942,88.36244357,80.712928,5.370704,433.48528
30:00.0,22.026724,66.03218,254.97796,56.65377217,53.32538,5.379154,286.8454
35:00.0,38.758368,66.777304,1287.6322,83.54924947,81.785376,5.371193,439.285
40:00.0,21.810852,66.76052,253.94892,54.21624928,53.432968,5.378994,287.41558
45:00.0,38.020292,68.100576,911.3324,67.30816574,82.939384,5.371356,445.49692
50:00.0,35.076744,69.284608,354.97652,63.54274829,73.722096,5.372757,396.09088
55:00.0,37.110708,69.428064,1209.048,71.18268526,83.4226,5.372491,448.18716
00:00.0,36.457056,66.787712,571.56916,70.91465893,79.031992,5.372822,424.6248
05:00.0,35.827956,68.034936,1173.098,72.19767852,83.457008,5.371559,448.2942
10:00.0,36.506436,67.957056,551.87416,69.66804575,79.195232,5.372728,425.4944
15:00.0,37.045312,69.26452,392.06796,67.41725446,76.302128,5.373539,410.01248
20:00.0,36.14618,69.130048,456.7834,64.49353589,80.284008,5.372728,431.34404
25:00.0,36.228148,69.559536,476.28904,65.68430278,79.729008,5.373002,428.38416
30:00.0,34.473456,69.876696,425.19764,63.99680672,79.759816,5.374249,428.64908
35:00.0,34.08854,68.897392,393.81872,61.87260869,80.037072,5.373889,430.11028
40:00.0,36.020636,71.6296,1156.714,66.10867522,87.285824,5.373468,469.0276
45:00.0,34.527664,68.84264,530.18788,67.54186378,81.732088,5.374753,439.28976
50:00.0,34.089456,70.742,602.14272,68.31172731,83.514528,5.374033,448.8098
55:00.0,34.221908,70.2942,512.71776,66.63330667,82.72708,5.373761,444.55556
00:00.0,34.099284,69.534632,1220.8496,69.52770772,86.214352,5.373673,463.28772
05:00.0,33.420822,68.841488,495.37672,70.08877153,80.55608,5.375097,432.99672
10:00.0,33.13171,70.451304,606.68084,71.33094414,81.803976,5.374645,439.66736
15:00.0,33.03104,68.60384,582.55724,71.13490651,82.04528,5.374737,440.9718
20:00.0,33.372006,67.810384,373.2082,67.16382552,79.882192,5.375097,429.37456
25:00.0,32.558144,67.940656,516.909,67.18065805,83.458424,5.374014,448.50672
30:00.0,32.678612,68.683088,423.79888,66.64724372,81.766504,5.374466,439.45124
35:00.0,32.734528,68.819368,403.0472,66.0392226,81.836448,5.374466,439.82716
40:00.0,32.79755,67.854912,387.81616,65.16762171,81.830616,5.374466,439.79584
45:00.0,32.773736,69.131232,435.41908,65.50512623,82.978048,5.373925,445.91784
50:00.0,32.965362,66.447984,411.76984,66.3683752,81.985376,5.374194,440.60528
55:00.0,32.859032,69.24832,403.0472,65.8256636,82.498616,5.373925,443.3414
00:00.0,31.660252,68.542376,302.88752,63.27127384,79.388056,5.375406,426.743
05:00.0,33.56514,67.46644,733.93616,67.96324137,87.296736,5.373757,469.1114
10:00.0,30.213386,68.530032,225.67262,56.89587861,76.967072,5.37627,413.79576
15:00.0,29.51716,69.108112,270.49128,59.06438346,80.55264,5.374653,432.94244
20:00.0,29.321668,71.90948,335.6156,61.07917366,83.101408,5.374201,446.60364
25:00.0,31.694374,71.151264,825.34552,69.94596,86.578816,5.374313,465.30168
30:00.0,29.951086,67.79592,204.04764,56.50505994,72.775376,5.377327,391.33696
35:00.0,23.021998,69.148544,156.91644,43.46612822,53.312988,5.38361,287.0163
40:00.0,22.129096,69.747568,89.307,37.08259879,53.98282,5.384687,290.68054
45:00.0,21.763476,70.010792,127.85448,34.98487623,53.560272,5.385679,288.4584
50:00.0,22.352266,68.50552,231.62012,38.4247457,54.714996,5.383158,294.53942
55:00.0,32.665874,69.707464,365.38116,57.77218267,83.450864,5.377793,448.78144
00:00.0,32.671474,69.259176,693.79768,64.57169642,86.860992,5.377704,467.11272
05:00.0,33.646524,69.704336,420.72084,66.14584901,82.854888,5.377524,445.55412
10:00.0,33.369026,69.577336,542.21496,67.59645418,84.828888,5.376892,456.1158
15:00.0,23.111922,69.717008,230.79418,44.70608418,55.637468,5.384411,299.57496
20:00.0,31.472106,70.742608,511.10708,65.09205661,85.328808,5.37665,458.78312
25:00.0,31.455276,71.028784,487.10384,65.65801458,85.101184,5.376827,457.57432
30:00.0,31.530814,66.454668,477.52628,65.67835128,84.936872,5.376735,456.68308
35:00.0,31.680458,69.542992,430.25792,65.21260309,84.198864,5.376735,452.71504
40:00.0,31.764318,68.675416,390.49088,64.10960319,83.620136,5.376915,449.61836
45:00.0,31.711204,68.528008,386.81808,63.31257217,83.623456,5.376735,449.6212
50:00.0,32.017192,68.526392,347.43516,61.82752176,81.54744,5.377187,438.4958
55:00.0,23.256922,68.391104,307.50416,42.57918521,54.122124,5.384408,291.41558
00:00.0,22.04057,68.828552,298.68946,41.69002597,54.821984,5.384228,295.17404
05:00.0,22.121812,68.525872,298.09118,40.65140483,54.687796,5.384228,294.45156
10:00.0,22.003278,66.574892,264.06788,39.23531251,54.408316,5.383416,292.90262
15:00.0,22.049908,66.700624,163.65468,38.24926058,54.069968,5.383416,291.08114
20:00.0,22.08723,66.748476,112.6799,37.41483128,53.833276,5.383056,289.78754
25:00.0,22.037892,69.12616,104.06874,36.69198052,53.676476,5.383596,288.97244
30:00.0,22.1658,68.66532,109.66024,32.10108888,53.5259,5.385671,288.27292
35:00.0,22.411308,69.727512,87.006416,32.24242352,53.362716,5.388033,287.52006
40:00.0,21.963996,71.055976,99.87092,32.14119663,53.529708,5.387764,288.40542
45:00.0,22.276896,72.39504,65.865304,31.76817168,53.036392,5.387853,285.75226
50:00.0,22.058822,73.292768,71.149696,31.63028496,53.185996,5.389517,286.64678
55:00.0,21.439292,74.29672,90.674784,30.33374407,53.294424,5.388797,287.19282
00:00.0,21.03108,73.708544,137.00858,29.19604141,53.38024,5.389425,287.68878
05:00.0,21.149126,73.120896,129.26652,30.42331665,54.328696,5.389337,292.79562
10:00.0,21.924748,72.41892,82.87032,30.95636715,53.398452,5.390346,287.83616
15:00.0,22.023326,71.656376,55.157128,30.81406905,52.82054,5.390526,284.7305
20:00.0,22.192346,70.026144,41.82888,32.07468148,52.16902,5.391158,281.2514
25:00.0,20.289864,70.428952,21.740708,30.12573904,51.916412,5.390424,279.85148
30:00.0,20.054524,70.134328,12.064012,30.68067633,51.726988,5.389707,278.7933
35:00.0,19.95531,71.023736,8.483262,29.84862736,51.69162,5.389887,278.61196
40:00.0,19.94911,73.271736,5.767388,29.09977743,51.651916,5.391351,278.47364
45:00.0,19.737418,75.61544,4.353142,28.86001648,51.62198,5.391351,278.31222
50:00.0,19.539736,76.78116,2.790215,28.7109518,51.62198,5.391086,278.29852
55:00.0,19.404126,77.802112,1.577751,28.5305133,51.582092,5.390634,278.06018
00:00.0,19.154388,79.008608,1.283264,28.32174853,51.5756,5.392515,278.1222
05:00.0,18.888032,80.185808,0.577026,28.03822135,49.443796,5.392515,266.62638
10:00.0,18.70459,80.917888,0.129211,27.74051315,24.615516,5.392423,132.7373
15:00.0,18.584472,81.637368,0.635437,27.5425016,6.489998,5.392155,34.995072
20:00.0,18.46456,82.260552,0.22258,27.42174646,2.916935,5.393821,15.733426
25:00.0,18.307298,83.132184,0.230545,27.29222057,2.000767,5.393641,10.791418
30:00.0,18.048086,83.215784,0.584549,27.11544287,1.726658,5.393461,9.312662
35:00.0,17.980828,83.437136,0.219261,26.95369372,1.689529,5.394814,9.114698
40:00.0,17.84717,83.28084,0.237404,26.82504236,1.757584,5.394722,9.481676
45:00.0,17.79815,82.971024,0.439186,26.75797373,1.848312,5.394454,9.970636
50:00.0,17.826266,82.698904,0.162842,26.68414469,2.1483,5.39587,11.591948
55:00.0,17.783902,80.917016,0.191162,26.66815081,3.224808,5.395424,17.399204
00:00.0,17.794496,80.16912,0.495605,26.61263995,3.297806,5.395333,17.792758
05:00.0,17.810348,79.8962,0.131645,26.60976371,3.118233,5.396617,16.827906
10:00.0,17.781224,79.43312,0.030754,26.59108196,2.951454,5.395985,15.926002
15:00.0,17.730934,79.737264,0.119698,26.44985623,2.827828,5.395893,15.258656
20:00.0,17.69382,79.283264,0.32148,26.35793568,2.756722,5.395893,14.874974
25:00.0,17.76557,79.445064,0.227448,26.3175547,2.740015,5.396932,14.787676
30:00.0,17.76159,79.587048,0.023895,26.24025389,2.690516,5.397021,14.520768
35:00.0,17.619822,79.88324,0.075226,26.1224326,2.670893,5.396753,14.414146
40:00.0,17.5801,80.622496,0.225677,26.07457242,2.639979,5.396389,14.24635
45:00.0,17.531052,81.054336,0.377899,25.98209373,2.606928,5.396301,14.067768
50:00.0,17.4475,81.933832,0.680573,25.87558977,2.579096,5.396029,13.916876
55:00.0,17.389648,82.805496,0.136513,25.80933244,2.60039,5.39746,14.035498
00:00.0,17.387006,83.575216,0.166161,25.82158292,2.592089,5.39764,13.991162
05:00.0,17.438696,83.858232,0.318382,25.82120957,2.594195,5.397096,14.001118
10:00.0,17.39229,84.29724,0.468834,25.82763868,2.573534,5.397008,13.889384
15:00.0,17.361766,85.178248,0.721947,25.81199898,2.564257,5.396736,13.838616
20:00.0,17.323318,86.20164,0.771507,25.81152094,2.563219,5.396828,13.833252
25:00.0,17.575304,85.77136,0.771507,25.96331322,2.56737,5.396917,13.855878
30:00.0,17.748184,85.6568,0.141823,26.03137183,2.565619,5.398286,13.849942
35:00.0,17.687232,85.795712,0.141823,25.99946844,2.573889,5.398646,13.895514
40:00.0,17.689872,85.795712,0.141823,26.01300063,2.603827,5.398381,14.056446
45:00.0,17.738892,85.496208,0.090492,26.09537325,2.584204,5.398106,13.949804
50:00.0,17.793258,85.20416,0.240944,26.21055705,2.595556,5.398286,14.011556
55:00.0,17.81573,85.347864,0.191383,26.1932614,2.580084,5.398286,13.92803
00:00.0,17.72826,85.346352,0.141823,26.19593724,2.574896,5.398286,13.900024
05:00.0,17.673926,85.798792,0.240944,26.17500786,2.582129,5.398466,13.939532
10:00.0,17.609026,86.235224,0.343605,26.1136169,2.571814,5.398106,13.882922
15:00.0,17.52818,86.532432,0.294045,26.00038457,2.562536,5.398381,13.833546
20:00.0,17.525538,86.383072,0.294045,25.97447064,2.558386,5.398557,13.811592
25:00.0,17.451282,86.823304,0.240944,25.90582168,2.566656,5.398106,13.855082
30:00.0,17.375626,87.266032,0.141823,25.79347723,2.579046,5.398106,13.921964
35:00.0,17.274796,88.007288,0.191383,25.71656536,2.547064,5.398106,13.74932
40:00.0,17.225688,88.301184,0.240944,25.70810105,2.541876,5.398381,13.722014
45:00.0,17.22438,88.583944,0.11306,25.67725617,2.527441,5.397835,13.642708
50:00.0,17.21375,88.737568,0.059959,25.67181028,2.538794,5.397929,13.704226
55:00.0,17.252228,88.673112,0.059959,25.68238573,2.529486,5.398021,13.654216
00:00.0,17.248252,88.583944,0.162621,25.64809313,2.526404,5.397835,13.637108
05:00.0,17.265502,88.436488,0.212181,25.65495844,2.519171,5.397929,13.598304
10:00.0,17.315916,88.147328,0.261742,25.68901537,2.510931,5.397749,13.553374
15:00.0,17.394212,87.702408,0.364403,25.71490183,2.490088,5.397569,13.440418
20:00.0,17.35707,87.562128,0.364403,25.70155572,2.495215,5.397657,13.468312
25:00.0,17.305316,87.70084,0.314842,25.62198276,2.495215,5.397929,13.46899
30:00.0,17.270816,87.850256,0.261742,25.58244303,2.495215,5.398106,13.469432
35:00.0,17.313274,87.552896,0.314842,25.58139441,2.506811,5.397749,13.531136
40:00.0,17.289436,87.403336,0.364403,25.59000069,2.49317,5.397749,13.457504
45:00.0,17.317286,86.804848,0.516624,25.5950798,2.490088,5.397569,13.440418
50:00.0,17.289436,86.950888,0.314842,25.58996253,2.481878,5.397657,13.396328
55:00.0,17.272122,87.255184,0.314842,25.57354837,1.885901,5.397657,10.179444
00:00.0,17.244272,86.80792,0.413963,25.58093002,1.91062,5.397929,10.31339
05:00.0,17.212414,86.946304,0.413963,25.59239842,1.89826,5.397749,10.24633
10:00.0,17.183198,86.797136,0.566185,25.58069709,1.880743,5.397569,10.15144
15:00.0,17.177914,86.652456,0.463524,25.51557034,1.89002,5.397749,10.201856
20:00.0,17.176546,86.501672,0.516624,25.47669744,1.888983,5.397569,10.195914
25:00.0,17.185838,86.355384,0.566185,25.43414862,1.887976,5.397477,10.190306
30:00.0,17.253078,86.236264,0.146027,25.47475677,1.908899,5.39884,10.30584
35:00.0,17.238436,86.23168,0.146027,25.52518683,1.905787,5.39902,10.28938
40:00.0,17.226534,85.943352,0.146027,25.49225033,1.896509,5.398931,10.239122
45:00.0,17.172142,85.651648,0.096466,25.51434573,1.852198,5.39902,10.000052
50:00.0,17.202598,85.782896,0.004425,25.49402745,1.8388,5.39848,9.926726
55:00.0,17.154828,86.08056,0.096466,25.42607792,1.837793,5.39902,9.922282
00:00.0,17.170804,85.659416,0.146027,25.47674191,1.839838,5.399112,9.93349
05:00.0,17.165458,85.656288,0.096466,25.48593026,1.837793,5.398931,9.92212
10:00.0,17.146872,85.647056,0.096466,25.48913874,1.835688,5.398752,9.910422
15:00.0,17.136242,85.497256,0.105316,25.45283261,1.830561,5.398931,9.883072
20:00.0,17.12698,85.497256,0.055756,25.43839531,1.832605,5.398571,9.89345
25:00.0,17.052634,85.492616,0.206207,25.41942917,1.837793,5.398571,9.921458
30:00.0,17.08312,85.489544,0.105316,25.4219734,1.837793,5.398752,9.92179
35:00.0,17.047286,84.604672,0.105316,25.37588015,1.821283,5.398752,9.832656
40:00.0,17.031374,84.6016,0.206207,25.34390578,1.829523,5.398571,9.87681
45:00.0,17.047286,83.9934,0.206207,25.44314223,1.83465,5.398571,9.90449
50:00.0,17.103046,83.57128,0.307098,25.45540659,1.82641,5.3983,9.85951
55:00.0,17.11899,83.418056,0.358429,25.47766189,1.821283,5.39848,9.832162
00:00.0,17.11097,83.275624,0.307098,25.43189327,1.830561,5.398571,9.882412
05:00.0,17.060558,83.56664,0.257538,25.39017759,1.821283,5.3983,9.831834
10:00.0,17.020712,83.858968,0.257538,25.32599273,1.840876,5.3983,9.937598
15:00.0,16.919796,84.146328,0.508881,25.25061856,1.821283,5.39812,9.831506
20:00.0,16.883896,83.707416,0.45932,25.25135089,1.8099,5.398208,9.77022
25:00.0,16.862636,83.557408,0.609772,25.257916,1.825373,5.39848,9.854238
30:00.0,16.854648,83.274112,0.560211,25.26008419,1.832605,5.39812,9.892624
35:00.0,16.850638,83.269472,0.560211,25.29522013,1.836725,5.3983,9.915194
40:00.0,16.78021,83.702776,0.609772,25.17632969,1.823328,5.398208,9.842704
45:00.0,16.757062,84.317112,0.101555,25.0749806,1.838026,5.399721,9.924828
50:00.0,16.640014,84.751,0.051994,24.99653854,1.841108,5.399633,9.941308
55:00.0,16.64536,84.156424,0.149788,25.00985438,1.853499,5.399541,10.00804
00:00.0,16.605488,83.864336,0.047127,24.98710409,1.847303,5.399456,9.974434
05:00.0,16.658664,83.807152,0.30201,25.00502224,1.853499,5.399095,10.007216
10:00.0,16.646666,83.715944,0.248909,24.91640846,1.851393,5.399276,9.99618
15:00.0,16.553582,83.126152,0.401131,24.89453156,1.842115,5.399004,9.945588
20:00.0,16.613474,82.538352,0.35157,24.92817301,1.855543,5.399184,10.018418
25:00.0,16.566886,82.386208,0.30201,24.96475037,1.841108,5.398552,9.93932
30:00.0,16.55756,82.826928,0.553352,24.930584,1.850386,5.399004,9.99024
35:00.0,16.475078,82.969608,0.656014,24.8843855,1.866896,5.398732,10.07887
40:00.0,16.428782,82.96804,0.656014,24.86399216,1.872053,5.398732,10.106714
45:00.0,16.361328,83.262472,0.656014,24.76087934,1.862776,5.398824,10.056798
50:00.0,16.372024,83.57928,0.238731,24.71093751,1.876455,5.400271,10.133368
55:00.0,16.25026,84.015312,0.13784,24.64437377,1.892904,5.400454,10.222544
00:00.0,16.164166,84.154328,0.036949,24.59931357,1.905294,5.400182,10.288938
05:00.0,16.149658,83.857648,0.164833,24.61901478,1.915609,5.400003,10.344296
10:00.0,16.095366,84.00448,0.063942,24.56975726,1.915609,5.400182,10.34464
15:00.0,16.068846,83.853016,0.214394,24.57418377,1.917654,5.399646,10.354652
20:00.0,16.050316,83.562288,0.366615,24.58562925,1.918722,5.399731,10.360584
25:00.0,16.009242,83.699936,0.317055,24.59034506,1.923849,5.399646,10.388104
30:00.0,16.005248,84.140408,0.469276,24.55903185,1.926931,5.399911,10.405258
35:00.0,15.960182,84.132744,0.671059,24.55230297,1.929037,5.399646,10.416116
40:00.0,15.91383,84.431184,0.720619,24.52302963,1.934164,5.399465,10.443452
45:00.0,15.876702,84.429672,0.77018,24.53420451,1.936209,5.399646,10.454842
50:00.0,15.8775,84.460784,0.162621,24.47661191,1.966244,5.401092,10.619864
55:00.0,15.842998,84.154536,0.212181,24.46998397,1.964199,5.401544,10.609708
00:00.0,15.801928,84.302824,0.061729,24.45178391,1.985806,5.400912,10.725162
05:00.0,15.736932,84.453024,0.140053,24.34269647,1.961086,5.401004,10.591834
10:00.0,15.665272,84.59868,0.242714,24.26096039,1.988888,5.400644,10.741274
15:00.0,15.661328,84.293504,0.292274,24.2469061,2.014675,5.400644,10.880542
20:00.0,15.697134,83.992336,0.292274,24.22549397,2.112515,5.400912,11.409506
25:00.0,15.620212,83.990768,0.494057,24.21623217,2.430538,5.400372,13.12581
30:00.0,15.616234,83.843944,0.596718,24.1533118,3.452145,5.400644,18.643802
35:00.0,15.54588,84.131344,0.596718,24.09360162,6.413143,5.400372,34.633356
40:00.0,15.467578,84.134512,0.545387,24.05977158,16.568478,5.400552,89.47892
45:00.0,15.52613,84.156864,0.180985,24.0545141,37.404984,5.402245,202.07086
50:00.0,15.474388,84.155296,0.333206,24.01841496,51.496016,5.401793,278.17084
55:00.0,15.463716,84.010088,0.788101,24.01418061,51.549636,5.401882,278.46502
00:00.0,15.495574,83.714776,2.253677,24.01967034,51.585952,5.402153,278.6752
05:00.0,15.522154,83.279864,3.970596,24.07486658,51.655868,5.402153,279.05292
10:00.0,15.488942,82.976096,5.434403,24.24717377,51.652236,5.402062,279.02856
15:00.0,14.964108,83.247288,9.471818,24.59607662,51.743028,5.401433,279.48648
20:00.0,15.32295,83.076832,9.824052,25.57603233,51.998764,5.400625,280.82578
25:00.0,14.427704,83.358816,10.58162,25.73724566,51.850968,5.400713,280.03216
30:00.0,14.367736,83.358816,12.601212,25.68005583,51.879104,5.400625,280.17956
35:00.0,15.41059,83.690016,18.198014,24.50908705,52.34456,5.401882,282.75912
40:00.0,15.338888,83.52444,26.262222,25.26431339,52.185316,5.40125,281.86594
45:00.0,15.037268,83.792112,33.106888,26.57871683,52.465712,5.400533,283.3428
50:00.0,14.777856,84.27576,35.584916,26.54295856,53.062608,5.399361,286.50416
55:00.0,14.430344,83.76272,41.849016,27.31051145,53.013716,5.399633,286.25458
00:00.0,14.403708,83.320088,46.190872,27.95288362,53.296952,5.400173,287.81274
05:00.0,14.167768,83.543048,49.168044,29.19870619,54.225816,5.399001,292.7652
10:00.0,14.836448,83.281376,53.256792,29.44634163,53.454176,5.398552,288.57516
15:00.0,14.43168,82.945088,54.718828,30.05767949,53.267104,5.39792,287.53158
20:00.0,18.438592,82.734304,75.515232,29.64573442,53.298784,5.400093,287.81838
25:00.0,17.888918,81.683528,76.977264,30.36680201,53.673692,5.399733,289.8236
30:00.0,18.215314,81.25504,82.429808,30.35172768,53.43946,5.398347,288.48474
35:00.0,18.32863,81.694008,85.252992,31.05023628,53.589364,5.398435,289.2987
40:00.0,14.642968,81.023144,85.97604,31.12156449,53.472656,5.397782,288.6337
45:00.0,15.071632,80.643944,88.44168,32.00631485,53.46814,5.397513,288.59498
50:00.0,18.732774,79.799672,95.287896,31.99100351,53.609056,5.39598,289.27334
55:00.0,18.61155,79.816864,98.406672,32.63205139,53.414932,5.396251,288.24038
00:00.0,18.704492,79.30788,101.677,32.95345729,53.618292,5.394468,289.24216
05:00.0,18.338418,78.964176,106.40118,32.99840832,53.84736,5.395726,290.54556
10:00.0,18.977002,79.189048,4524.4232,33.7881255,53.038992,5.394381,286.11254
15:00.0,19.034812,77.98168,4455.6744,35.02159244,54.65908,5.394562,294.86176
20:00.0,20.032462,78.206336,4485.8708,35.09384063,53.529868,5.39591,288.84234
25:00.0,19.398612,77.292616,4020.0068,36.75192387,53.676048,5.395733,289.62162
30:00.0,19.263038,77.347352,4527.684,37.60708893,53.756372,5.39645,290.09356
35:00.0,19.854376,76.112584,4264.298,38.99523959,54.340628,5.396362,293.2417
40:00.0,20.315814,77.107688,4119.0312,40.65500745,54.171464,5.394194,292.2114
45:00.0,20.404328,75.636208,4129.18,41.79563819,54.424056,5.393923,293.55914
50:00.0,20.459356,74.810568,4038.768,41.65680621,54.769028,5.394194,295.43476
55:00.0,20.066206,74.326832,989.00464,42.5709995,55.09044,5.393923,297.15354
00:00.0,20.32655,72.342848,628.81276,43.18213141,56.051164,5.393111,302.29014
05:00.0,20.826274,74.902952,742.82584,43.65988567,57.704024,5.388817,310.95642
10:00.0,20.948002,74.94216,883.67696,45.302081,58.45082,5.388902,314.98574
15:00.0,21.214158,72.802248,684.7152,46.21475121,58.74594,5.385797,316.3937
20:00.0,20.665284,74.12744,952.04832,47.41634933,58.980712,5.385618,317.64756
25:00.0,21.869302,73.0542,832.11584,51.43556645,61.983672,5.382825,333.64724
30:00.0,24.162954,72.061096,951.05272,52.60914138,63.342232,5.382286,340.926
35:00.0,21.420784,72.898,841.48232,51.03995549,61.554604,5.383476,331.37772
40:00.0,24.45504,72.47456,747.55712,52.85946212,63.85898,5.380881,343.61756
45:00.0,24.610096,72.811336,1437.7356,52.97990312,63.08136,5.380881,339.43328
50:00.0,26.05331,72.382648,1451.66,55.93727896,66.1324,5.379357,355.74976
55:00.0,21.310792,71.92244,1324.0176,54.72710126,62.777236,5.379775,337.7274
00:00.0,22.033058,71.15564,1294.021,53.71874845,62.86592,5.379503,338.1874
05:00.0,21.91766,72.390112,1195.0256,53.20461194,63.372756,5.380675,340.9882
10:00.0,22.654554,71.897864,1185.3862,50.67477678,62.050696,5.37823,333.7229
15:00.0,21.736834,72.89176,1228.0544,51.54579389,63.55268,5.377238,341.73788
20:00.0,22.020454,71.710264,921.51,49.68425475,61.355628,5.378767,330.0176
25:00.0,23.883438,72.057,1222.6966,45.84656537,59.400156,5.37787,319.44628
30:00.0,35.812288,72.36468,1428.4482,56.96793583,76.855456,5.376686,413.22768
35:00.0,37.741944,73.256728,1477.665,59.13017963,80.35256,5.377111,432.06464
40:00.0,37.658004,72.680744,1537.1376,61.89915938,81.171192,5.377743,436.51784
45:00.0,38.142656,71.792808,1349.8236,62.45235977,78.779744,5.378103,423.68556
50:00.0,37.466832,70.973472,1458.816,62.03167444,81.562464,5.37846,438.6804
55:00.0,38.678896,71.674248,1768.7066,63.68372898,83.364976,5.37462,448.05504
00:00.0,39.297264,70.234208,1814.4368,67.59159742,82.34132,5.375432,442.62016
05:00.0,39.4394,70.755008,1632.9426,69.63778983,81.444808,5.375701,437.82292
10:00.0,40.067848,70.147096,1589.6302,71.69386077,80.75316,5.376244,434.14864
15:00.0,38.49886,69.639216,1689.491,72.6349238,80.427432,5.373279,432.15904
20:00.0,38.530428,69.08648,1641.2596,75.75049396,80.251128,5.373731,431.24796
25:00.0,38.506048,69.991408,1531.7468,74.16863711,79.620392,5.37508,427.96596
30:00.0,37.643828,69.779792,1735.939,72.14047343,81.292936,5.371686,436.68016
35:00.0,38.198136,70.492728,1595.782,74.42160106,80.140168,5.372135,430.52376
40:00.0,38.610384,68.30128,1027.3242,72.10542729,77.076784,5.373398,414.1642
45:00.0,38.213948,69.522712,980.13904,67.2056024,77.801424,5.37385,418.09312
50:00.0,37.577732,70.08892,1156.5198,67.94087946,81.648376,5.37331,438.722
55:00.0,37.610768,71.868272,1262.2944,69.84676868,81.484928,5.373398,437.85092
00:00.0,38.074352,70.218856,1189.327,70.35395698,81.77832,5.373398,439.42744
05:00.0,37.30428,69.133632,1435.5268,72.48850891,82.772968,5.373412,444.77324
10:00.0,37.444532,67.418488,1489.6186,74.06281728,82.209064,5.373503,441.75064
15:00.0,35.029868,68.03924,976.83264,72.1168092,75.070728,5.374443,403.46336
20:00.0,36.105392,67.87304,1555.2214,72.39201735,82.967064,5.374069,445.87068
25:00.0,35.555692,68.924552,1862.566,71.82362871,84.797296,5.373617,455.66816
30:00.0,31.677474,66.567612,670.22632,66.73176707,71.057576,5.375195,381.94832
35:00.0,20.86411,65.308252,494.53748,45.18759504,54.100616,5.381901,291.16412
40:00.0,35.883788,67.417944,1654.2802,70.56947598,85.1158,5.374642,457.46688
45:00.0,36.220248,66.241676,1647.1206,72.83399723,85.466936,5.374016,459.30064
50:00.0,35.631808,67.121376,1907.637,83.89586943,83.59124,5.374157,449.23244
55:00.0,36.115524,64.37738,1114.0754,79.0626985,80.311608,5.374969,431.6724
00:00.0,33.622048,64.368004,807.34904,73.75699181,77.892048,5.374313,418.61624
05:00.0,34.254972,65.727332,661.41272,71.87644339,73.328848,5.376382,394.24388
10:00.0,33.490802,67.123128,1202.0918,79.50156079,80.862568,5.373773,434.53708
15:00.0,34.107088,65.037192,843.98848,77.35852453,76.568168,5.374853,411.54264
20:00.0,34.025328,65.381676,1114.32,81.3858355,80.966664,5.373593,435.08188
